datasetID	asv	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	otu
SBDI-ASV-191208	ASVBAC001078	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter			
SBDI-ASV-191208	ASVBAC002330	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter			
SBDI-ASV-191208	ASVBAC000309	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter			
SBDI-ASV-191208	ASVBAC001713	Bacteria	Actinobacteriota	Thermoleophilia						
SBDI-ASV-191208	ASVBAC002351	Bacteria	Actinobacteriota	Thermoleophilia	Ga0077560	Ga0077560	Ga0077541			
SBDI-ASV-191208	ASVBAC000299	Bacteria	Actinobacteriota	Thermoleophilia	Ga0077560	Ga0077560	Ga0077541			
SBDI-ASV-191208	ASVBAC002691	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonas	ginsengisoli		
SBDI-ASV-191208	ASVBAC001595	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Polynucleobacter			
SBDI-ASV-191208	ASVBAC001679	Bacteria								
SBDI-ASV-191208	ASVBAC002210	Bacteria								
SBDI-ASV-191208	ASVBAC002582	Bacteria								
SBDI-ASV-191208	ASVBAC000547	Bacteria								
SBDI-ASV-191208	ASVBAC000075	Bacteria								
SBDI-ASV-191208	ASVBAC001787	Bacteria								
SBDI-ASV-191208	ASVBAC002421	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	ELB16-189			
SBDI-ASV-191208	ASVBAC002705	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae				
SBDI-ASV-191208	ASVBAC002718	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	ELB16-189			
SBDI-ASV-191208	ASVBAC002720	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Ohtaekwangia	koreensis		
SBDI-ASV-191208	ASVBAC001586	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Bittarella			
SBDI-ASV-191208	ASVBAC001665	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	rodentium		
SBDI-ASV-191208	ASVBAC001894	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	rodentium		
SBDI-ASV-191208	ASVBAC001980	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Bittarella			
SBDI-ASV-191208	ASVBAC002400	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Bittarella			
SBDI-ASV-191208	ASVBAC002698	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides_A	plebeius		
SBDI-ASV-191208	ASVBAC002725	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales					
SBDI-ASV-191208	ASVBAC002861	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	mossii		
SBDI-ASV-191208	ASVBAC001742	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales					
SBDI-ASV-191208	ASVBAC002108	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales					
SBDI-ASV-191208	ASVBAC002192	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales					
SBDI-ASV-191208	ASVBAC002306	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides_A			
SBDI-ASV-191208	ASVBAC001587	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella			
SBDI-ASV-191208	ASVBAC002197	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella			
SBDI-ASV-191208	ASVBAC001203	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga	hutchinsonii		
SBDI-ASV-191208	ASVBAC001909	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga	aurantiaca		
SBDI-ASV-191208	ASVBAC002689	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Emticicia	oligotrophica		
SBDI-ASV-191208	ASVBAC000769	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Leadbetterella	byssophila		
SBDI-ASV-191208	ASVBAC001085	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Flectobacillus			
SBDI-ASV-191208	ASVBAC002580	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Flectobacillus			
SBDI-ASV-191208	ASVBAC000421	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Flectobacillus			
SBDI-ASV-191208	ASVBAC001521	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fabibacter			
SBDI-ASV-191208	ASVBAC001983	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae				
SBDI-ASV-191208	ASVBAC001582	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marivirga	sericea		
SBDI-ASV-191208	ASVBAC001068	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	UBA4465			
SBDI-ASV-191208	ASVBAC001326	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Reichenbachiella			
SBDI-ASV-191208	ASVBAC001608	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	BBD-1991-12			
SBDI-ASV-191208	ASVBAC000172	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Reichenbachiella			
SBDI-ASV-191208	ASVBAC001776	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	BBD-1991-12			
SBDI-ASV-191208	ASVBAC001994	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Reichenbachiella			
SBDI-ASV-191208	ASVBAC002384	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fulvivirga	imtechensis		
SBDI-ASV-191208	ASVBAC000262	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	UBA4465			
SBDI-ASV-191208	ASVBAC000329	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	UBA4465			
SBDI-ASV-191208	ASVBAC000758	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	UBA4465			
SBDI-ASV-191208	ASVBAC000907	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	UBA4465			
SBDI-ASV-191208	ASVBAC001930	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Reichenbachiella			
SBDI-ASV-191208	ASVBAC000405	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga			
SBDI-ASV-191208	ASVBAC001131	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga	seohaensis_A		
SBDI-ASV-191208	ASVBAC001393	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae				
SBDI-ASV-191208	ASVBAC001472	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae				
SBDI-ASV-191208	ASVBAC001782	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae				
SBDI-ASV-191208	ASVBAC001839	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga			
SBDI-ASV-191208	ASVBAC002000	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Reichenbachiella	agariperforans		
SBDI-ASV-191208	ASVBAC002077	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Amoebophilus	asiaticus		
SBDI-ASV-191208	ASVBAC002183	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Amoebophilus	asiaticus		
SBDI-ASV-191208	ASVBAC002367	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga	seohaensis_A		
SBDI-ASV-191208	ASVBAC002538	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae				
SBDI-ASV-191208	ASVBAC002644	Bacteria	Bacteroidota	Bacteroidia	Cytophagales					
SBDI-ASV-191208	ASVBAC002672	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae				
SBDI-ASV-191208	ASVBAC002734	Bacteria	Bacteroidota	Bacteroidia	Cytophagales					
SBDI-ASV-191208	ASVBAC002803	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae				
SBDI-ASV-191208	ASVBAC002829	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae				
SBDI-ASV-191208	ASVBAC000391	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	UBA4465			
SBDI-ASV-191208	ASVBAC000701	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Jiulongibacter			
SBDI-ASV-191208	ASVBAC000864	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Jiulongibacter			
SBDI-ASV-191208	ASVBAC000259	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Brumimicrobium			
SBDI-ASV-191208	ASVBAC001161	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix	catalasitica		
SBDI-ASV-191208	ASVBAC000225	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix	catalasitica		
SBDI-ASV-191208	ASVBAC000245	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix	catalasitica		
SBDI-ASV-191208	ASVBAC002642	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix	catalasitica		
SBDI-ASV-191208	ASVBAC001077	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	taffensis		
SBDI-ASV-191208	ASVBAC001114	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola			
SBDI-ASV-191208	ASVBAC001148	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae				
SBDI-ASV-191208	ASVBAC001160	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	taffensis		
SBDI-ASV-191208	ASVBAC001163	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	taffensis		
SBDI-ASV-191208	ASVBAC001190	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola			
SBDI-ASV-191208	ASVBAC000157	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	taffensis		
SBDI-ASV-191208	ASVBAC001750	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola			
SBDI-ASV-191208	ASVBAC001966	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	taffensis		
SBDI-ASV-191208	ASVBAC002475	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	taffensis		
SBDI-ASV-191208	ASVBAC002896	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	taffensis		
SBDI-ASV-191208	ASVBAC000562	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	taffensis		
SBDI-ASV-191208	ASVBAC000680	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	taffensis		
SBDI-ASV-191208	ASVBAC000100	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC001020	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Brumimicrobium			
SBDI-ASV-191208	ASVBAC001092	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC001103	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC001302	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola			
SBDI-ASV-191208	ASVBAC001395	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae				
SBDI-ASV-191208	ASVBAC001433	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC001471	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	koll-22	BRH-c54			
SBDI-ASV-191208	ASVBAC001494	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC001514	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC001530	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC001700	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC000174	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	UA16				
SBDI-ASV-191208	ASVBAC000177	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC001770	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC001806	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC001964	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC002075	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	nanhaiensis		
SBDI-ASV-191208	ASVBAC002207	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC002241	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC002295	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	koll-22	BRH-c54			
SBDI-ASV-191208	ASVBAC002304	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	koll-22	BRH-c54			
SBDI-ASV-191208	ASVBAC002309	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC002325	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC002348	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC002456	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC002517	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC002788	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC000029	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola			
SBDI-ASV-191208	ASVBAC000292	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	UA16				
SBDI-ASV-191208	ASVBAC000325	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC000037	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC000470	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Brumimicrobium			
SBDI-ASV-191208	ASVBAC000514	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC000597	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae				
SBDI-ASV-191208	ASVBAC000598	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	nanhaiensis		
SBDI-ASV-191208	ASVBAC000644	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola			
SBDI-ASV-191208	ASVBAC000738	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola			
SBDI-ASV-191208	ASVBAC000793	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC000826	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola			
SBDI-ASV-191208	ASVBAC000085	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola			
SBDI-ASV-191208	ASVBAC000880	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola			
SBDI-ASV-191208	ASVBAC000920	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	nanhaiensis		
SBDI-ASV-191208	ASVBAC000921	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC000932	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA952			
SBDI-ASV-191208	ASVBAC001186	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	UA16				
SBDI-ASV-191208	ASVBAC001578	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	koll-22	UBA1494			
SBDI-ASV-191208	ASVBAC001765	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Brumimicrobium			
SBDI-ASV-191208	ASVBAC002845	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga			
SBDI-ASV-191208	ASVBAC000871	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	tyrosinoxydans		
SBDI-ASV-191208	ASVBAC000874	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	tyrosinoxydans		
SBDI-ASV-191208	ASVBAC001350	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium_A	jeonii		
SBDI-ASV-191208	ASVBAC001386	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	soli		
SBDI-ASV-191208	ASVBAC001759	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	jejuense		
SBDI-ASV-191208	ASVBAC002175	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium			
SBDI-ASV-191208	ASVBAC001814	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	normanense		
SBDI-ASV-191208	ASVBAC002405	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	normanense		
SBDI-ASV-191208	ASVBAC002548	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	normanense		
SBDI-ASV-191208	ASVBAC002767	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	normanense		
SBDI-ASV-191208	ASVBAC001943	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	HTCC2170			
SBDI-ASV-191208	ASVBAC001008	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC001014	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC001031	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	pectinovorum		
SBDI-ASV-191208	ASVBAC001102	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	succinicans		
SBDI-ASV-191208	ASVBAC001137	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	fluvii		
SBDI-ASV-191208	ASVBAC001152	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC001276	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC001278	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC001291	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	fluvii		
SBDI-ASV-191208	ASVBAC001320	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC000136	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	cucumis		
SBDI-ASV-191208	ASVBAC001415	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC001487	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC001501	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	cucumis		
SBDI-ASV-191208	ASVBAC001567	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC001644	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC001674	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC001690	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC001755	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC001764	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	hibernum		
SBDI-ASV-191208	ASVBAC001797	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC001902	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC001911	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	terrigena		
SBDI-ASV-191208	ASVBAC001913	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	aquatile		
SBDI-ASV-191208	ASVBAC001914	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC001918	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC001924	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC001935	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC000194	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC001995	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC002010	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC002078	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC000021	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC002121	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC002125	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC002133	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	cucumis		
SBDI-ASV-191208	ASVBAC002134	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC002145	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC000219	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC000222	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	branchiophilum		
SBDI-ASV-191208	ASVBAC002248	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	filum		
SBDI-ASV-191208	ASVBAC000226	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC000229	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC000234	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC002523	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
SBDI-ASV-191208	ASVBAC002625	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	segetis		
SBDI-ASV-191208	ASVBAC002627	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	filum		
SBDI-ASV-191208	ASVBAC002628	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	filum		
SBDI-ASV-191208	ASVBAC002651	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			
